feature,valor,abs_valor
CO_MUNICIPIO_ESC_3158607.0,0.37403749942245607,0.37403749942245607
TP_NACIONALIDADE_3.0,0.37188954250557016,0.37188954250557016
NO_MUNICIPIO_ESC_Miguel Pereira,0.37172064893768936,0.37172064893768936
CO_MUNICIPIO_ESC_3302908.0,0.37172064893768936,0.37172064893768936
TP_COR_RACA_2.0,-0.36885976480800586,0.36885976480800586
TP_SEXO_M,0.36759584593300393,0.36759584593300393
CO_MUNICIPIO_ESC_3301850.0,-0.36622941771611073,0.36622941771611073
NO_MUNICIPIO_ESC_Guapimirim,-0.36622941771611073,0.36622941771611073
CO_MUNICIPIO_ESC_5206206.0,0.36199581457875846,0.36199581457875846
NO_MUNICIPIO_ESC_Cristalina,0.36199581457875846,0.36199581457875846
Q012_E,-0.35790546082251756,0.35790546082251756
Q016_E,0.3515903254412686,0.3515903254412686
Q002_G,0.3498749378865234,0.3498749378865234
NO_MUNICIPIO_ESC_Bom Jesus do Itabapoana,-0.34226278551936146,0.34226278551936146
CO_MUNICIPIO_ESC_3300605.0,-0.34226278551936146,0.34226278551936146
Q015_D,0.34224887081065947,0.34224887081065947
TP_SEXO_F,-0.33836092806889145,0.33836092806889145
Q002_F,0.3363840755244613,0.3363840755244613
TP_ANO_CONCLUIU_14.0,0.33513802843823876,0.33513802843823876
Q006_K,0.3341231925768714,0.3341231925768714
TP_COR_RACA_0.0,0.3331955146449464,0.3331955146449464
TP_ANO_CONCLUIU_17.0,0.332717043530529,0.332717043530529
NO_MUNICIPIO_ESC_São José do Vale do Rio Preto,-0.331117786613955,0.331117786613955
CO_MUNICIPIO_ESC_3305158.0,-0.331117786613955,0.331117786613955
CO_MUNICIPIO_ESC_3300233.0,-0.33106351075842794,0.33106351075842794
NO_MUNICIPIO_ESC_Armação dos Búzios,-0.33106351075842794,0.33106351075842794
Q016_C,-0.32867801835524385,0.32867801835524385
CO_MUNICIPIO_PROVA_3304151,-0.32855890098830126,0.32855890098830126
NO_MUNICIPIO_PROVA_Quissamã,-0.32855890098830126,0.32855890098830126
Q013_E,0.32202611994991864,0.32202611994991864
TP_ESTADO_CIVIL_1.0,0.3187622674635756,0.3187622674635756
Q001_F,0.3163378332598458,0.3163378332598458
TP_FAIXA_ETARIA_13.0,-0.31475439652135634,0.31475439652135634
NO_MUNICIPIO_PROVA_Saquarema,-0.3105094198418939,0.3105094198418939
CO_MUNICIPIO_PROVA_3305505,-0.3105094198418939,0.3105094198418939
TP_ST_CONCLUSAO_4.0,-0.30991576355301703,0.30991576355301703
CO_MUNICIPIO_ESC_3302254.0,0.30934599699992776,0.30934599699992776
NO_MUNICIPIO_ESC_Itatiaia,0.30934599699992776,0.30934599699992776
CO_MUNICIPIO_ESC_3303807.0,0.3088924860930824,0.3088924860930824
NO_MUNICIPIO_ESC_Paraty,0.3088924860930824,0.3088924860930824
NO_MUNICIPIO_ESC_Carapebus,-0.30768734345876253,0.30768734345876253
CO_MUNICIPIO_ESC_3300936.0,-0.30768734345876253,0.30768734345876253
NO_MUNICIPIO_PROVA_Miracema,0.30699536666253713,0.30699536666253713
